gene_id	external_id	source	url	name
NCBI_219902	219902	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/219902	Tlcd5
NCBI_100874194	100874194	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100874194	Cldn10-as1
NCBI_106479105	106479105	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/106479105	Rn7skp23
NCBI_345757	345757	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/345757	Fam174a
NCBI_51291	51291	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/51291	Gmip
NCBI_157574	157574	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/157574	Fbxo16
NCBI_10636	10636	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10636	Rgs14
NCBI_154822	154822	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/154822	Linc00689
NCBI_5530	5530	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5530	Ppp3ca
NCBI_113655	113655	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/113655	Mfsd3
NCBI_92270	92270	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/92270	Atp6ap1l
NCBI_152098	152098	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/152098	Zcwpw2
NCBI_400955	400955	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/400955	Linc01122
NCBI_134549	134549	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/134549	Shroom1
NCBI_407010	407010	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/407010	Mir23a
NCBI_23275	23275	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23275	Pofut2
NCBI_7625	7625	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7625	Znf74
NCBI_118472	118472	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/118472	Znf511
NCBI_145447	145447	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/145447	Abhd12b
NCBI_388523	388523	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/388523	Znf728
NCBI_894	894	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/894	Ccnd2
NCBI_619465	619465	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/619465	Ervk-8
NCBI_1564	1564	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1564	Cyp2d7
NCBI_100422867	100422867	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100422867	Mir378c
NCBI_79541	79541	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/79541	Or2a4
NCBI_100885850	100885850	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100885850	Ptges3l-aarsd1
NCBI_347694	347694	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/347694	Ecel1p2
NCBI_400643	400643	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/400643	Linc00668
NCBI_342897	342897	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/342897	Nccrp1
NCBI_155006	155006	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/155006	Tmem213
NCBI_653075	653075	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/653075	Golga8t
NCBI_29941	29941	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/29941	Pkn3
NCBI_402562	402562	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/402562	Hnrnpa1p8
NCBI_724029	724029	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/724029	Mir659
NCBI_100418937	100418937	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100418937	Tubb8p1
NCBI_1486	1486	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1486	Ctbs
NCBI_50865	50865	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/50865	Hebp1
NCBI_10868	10868	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10868	Usp20
NCBI_100170228	100170228	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100170228	Snar-g2
NCBI_170954	170954	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/170954	Ppp1r18
NCBI_106481310	106481310	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/106481310	Rnu6-418p
NCBI_260332	260332	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/260332	Ecel1p3
NCBI_7264	7264	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7264	Gfus
NCBI_9779	9779	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9779	Tbc1d5
NCBI_9313	9313	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9313	Mmp20
NCBI_340385	340385	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/340385	Znf517
NCBI_440498	440498	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/440498	Hsbp1l1
NCBI_23639	23639	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23639	Dnaaf11
NCBI_54675	54675	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/54675	Crls1
NCBI_375748	375748	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/375748	Ercc6l2
NCBI_653643	653643	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/653643	Golga6d
NCBI_57834	57834	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57834	Cyp4f11
NCBI_406922	406922	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/406922	Mir133a1
NCBI_102724594	102724594	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/102724594	U2af1l5
NCBI_157697	157697	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/157697	Erich1
NCBI_402569	402569	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/402569	Kpna7
NCBI_100126355	100126355	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100126355	Mir365a
NCBI_79921	79921	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/79921	Tceal4
NCBI_29118	29118	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/29118	Ddx25
NCBI_4574	4574	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4574	Mt-ts1
NCBI_100420910	100420910	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100420910	Prmt1p1
NCBI_642446	642446	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/642446	Trim64b
NCBI_56664	56664	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/56664	Vtrna1-1
NCBI_778	778	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/778	Cacna1f
NCBI_57168	57168	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57168	Asphd2
NCBI_100312829	100312829	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100312829	Vn1r84p
NCBI_107075297	107075297	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/107075297	Mtnd3p25
NCBI_151613	151613	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/151613	Ttc14
NCBI_400500	400500	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/400500	Bcar4
NCBI_342667	342667	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/342667	Stac2
NCBI_161357	161357	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/161357	Mdga2
NCBI_116135	116135	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/116135	Lrrc3b
NCBI_90507	90507	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90507	Scrn2
NCBI_56649	56649	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/56649	Tmprss4
NCBI_7327	7327	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7327	Ube2g2
NCBI_9145	9145	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9145	Syngr1
NCBI_57205	57205	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57205	Atp10d
NCBI_1995	1995	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1995	Elavl3
NCBI_120534	120534	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/120534	Arl14ep
NCBI_1833	1833	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1833	Epyc
NCBI_392311	392311	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/392311	Or13c6p
NCBI_9808	9808	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9808	Kiaa0087
NCBI_100170222	100170222	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100170222	Snar-i
NCBI_54887	54887	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/54887	Uhrf1bp1
NCBI_26063	26063	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/26063	Decr2
NCBI_100126308	100126308	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100126308	Mir541
NCBI_203190	203190	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/203190	Lgi3
NCBI_6659	6659	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/6659	Sox4
NCBI_571	571	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/571	Bach1
NCBI_85451	85451	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/85451	Unk
NCBI_1525	1525	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1525	Cxadr
NCBI_54894	54894	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/54894	Rnf43
NCBI_130132	130132	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/130132	Rftn2
NCBI_9388	9388	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9388	Lipg
NCBI_1438	1438	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1438	Csf2ra
NCBI_9760	9760	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9760	Tox
NCBI_730152	730152	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/730152	Gsta7p
NCBI_3344	3344	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/3344	Foxn2
NCBI_221079	221079	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/221079	Arl5b
NCBI_1647	1647	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1647	Gadd45a
NCBI_83733	83733	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/83733	Slc25a18
NCBI_57819	57819	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57819	Lsm2
NCBI_109864273	109864273	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/109864273	Rna18sn4
NCBI_63947	63947	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/63947	Dmrtc1
NCBI_28902	28902	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/28902	Igkv1d-13
NCBI_23142	23142	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23142	Dcun1d4
NCBI_200008	200008	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/200008	Cdcp2
NCBI_106481672	106481672	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/106481672	Klf2p3
NCBI_4192	4192	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4192	Mdk
NCBI_162963	162963	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/162963	Znf610
NCBI_64922	64922	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/64922	Lrrc19
NCBI_28434	28434	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/28434	Ighv3-33
NCBI_54870	54870	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/54870	Qrich1
NCBI_4541	4541	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4541	Nd6
NCBI_8395	8395	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8395	Pip5k1b
NCBI_100616265	100616265	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100616265	Mir4433a
NCBI_143341	143341	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/143341	Eif3lp2
NCBI_782	782	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/782	Cacnb1
NCBI_57728	57728	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57728	Wdr19
NCBI_55073	55073	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55073	Lrrc37a4p
NCBI_7107	7107	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7107	Gpr137b
NCBI_11141	11141	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/11141	Il1rapl1
NCBI_84078	84078	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84078	Kbtbd7
NCBI_83786	83786	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/83786	Frmd8
NCBI_221191	221191	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/221191	Prss54
NCBI_5015	5015	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5015	Otx2
NCBI_100310840	100310840	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100310840	Vdac1p8
NCBI_8521	8521	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8521	Gcm1
NCBI_7024	7024	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7024	Tfcp2
NCBI_79917	79917	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/79917	Magix
NCBI_2049	2049	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/2049	Ephb3
NCBI_2997	2997	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/2997	Gys1
NCBI_7991	7991	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7991	Tusc3
NCBI_353143	353143	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/353143	Lce3b
NCBI_84915	84915	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84915	Fam222a
NCBI_109616965	109616965	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/109616965	Snora22c
NCBI_400084	400084	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/400084	Linc00939
NCBI_9431	9431	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9431	Or7e22p
NCBI_55283	55283	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55283	Mcoln3
NCBI_57801	57801	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57801	Hes4
NCBI_6905	6905	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/6905	Tbce
NCBI_80781	80781	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/80781	Col18a1
NCBI_340980	340980	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/340980	Or52b6
NCBI_440021	440021	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/440021	Krtap5-2
NCBI_1329	1329	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1329	Cox5b
NCBI_118813	118813	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/118813	Zfyve27
NCBI_1671	1671	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1671	Defa6
NCBI_63892	63892	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/63892	Thada
NCBI_57511	57511	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57511	Cog6
NCBI_391139	391139	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/391139	Got2p2
NCBI_401491	401491	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/401491	Vldlr-as1
NCBI_53347	53347	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/53347	Ubash3a
NCBI_29765	29765	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/29765	Tmod4
NCBI_100874183	100874183	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100874183	Ncor1p3
NCBI_5168	5168	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5168	Enpp2
NCBI_282808	282808	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/282808	Rab40al
NCBI_994	994	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/994	Cdc25b
NCBI_100289211	100289211	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100289211	Linc00624
NCBI_390924	390924	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/390924	Eef1a1p7
NCBI_27289	27289	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/27289	Rnd1
NCBI_22938	22938	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/22938	Snw1
NCBI_5726	5726	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5726	Tas2r38
NCBI_23086	23086	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23086	Exph5
NCBI_7525	7525	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7525	Yes1
NCBI_91392	91392	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/91392	Znf502
NCBI_353019	353019	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/353019	Hcg9p5
NCBI_644873	644873	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/644873	Linc01184
NCBI_440352	440352	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/440352	Snx29p2
NCBI_57683	57683	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57683	Zdbf2
NCBI_55157	55157	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55157	Dars2
NCBI_83642	83642	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/83642	Selenoo
NCBI_3882	3882	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/3882	Krt32
NCBI_100133205	100133205	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100133205	Linc00240
NCBI_144423	144423	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/144423	Glt1d1
NCBI_102466816	102466816	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/102466816	Mir7159
NCBI_644159	644159	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/644159	Slc25a1p3
NCBI_10425	10425	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10425	Arih2
NCBI_403227	403227	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/403227	Or11q1p
NCBI_403278	403278	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/403278	Or5k4
NCBI_4215	4215	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4215	Map3k3
NCBI_728558	728558	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/728558	Entpd1-as1
NCBI_57099	57099	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57099	Aven
NCBI_106481809	106481809	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/106481809	Rn7skp90
NCBI_80167	80167	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/80167	Abhd18
NCBI_101927726	101927726	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/101927726	Bean1-as1
NCBI_81631	81631	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/81631	Map1lc3b
NCBI_677885	677885	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/677885	Snora59a
NCBI_59336	59336	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/59336	Prdm13
NCBI_100144604	100144604	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100144604	Linc00930
NCBI_57826	57826	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57826	Rap2c
NCBI_55722	55722	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55722	Cep72
NCBI_100616204	100616204	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100616204	Mir4729
NCBI_917	917	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/917	Cd3g
NCBI_84273	84273	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84273	Noa1
NCBI_8334	8334	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8334	H2ac6
NCBI_5243	5243	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5243	Abcb1
NCBI_6357	6357	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/6357	Ccl13
NCBI_4092	4092	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4092	Smad7
NCBI_100862684	100862684	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100862684	Ervk-24
NCBI_29072	29072	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/29072	Setd2
NCBI_164714	164714	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/164714	Ttll8
NCBI_2841	2841	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/2841	Gpr18
NCBI_51076	51076	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/51076	Cutc
NCBI_574031	574031	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/574031	Mir363
NCBI_6262	6262	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/6262	Ryr2
NCBI_28557	28557	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/28557	Trbv30
NCBI_494328	494328	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/494328	Mir379
NCBI_1186	1186	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1186	Clcn7
NCBI_7549	7549	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7549	Znf2
NCBI_100302236	100302236	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100302236	Mir1260a
NCBI_10408	10408	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10408	Mycnos
NCBI_101928492	101928492	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/101928492	Or2a1-as1
NCBI_79651	79651	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/79651	Rhbdf2
NCBI_80772	80772	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/80772	Cptp
NCBI_171389	171389	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/171389	Nlrp6
NCBI_4885	4885	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4885	Nptx2
NCBI_121504	121504	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/121504	H4-16
NCBI_80072	80072	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/80072	Hexa-as1
NCBI_101059953	101059953	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/101059953	Npipa8
NCBI_574406	574406	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/574406	Adamtsl4-as1
NCBI_4621	4621	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4621	Myh3
NCBI_22898	22898	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/22898	Dennd3
NCBI_54976	54976	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/54976	C20orf27
NCBI_100873940	100873940	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100873940	Mylk-as2
NCBI_80114	80114	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/80114	Bicc1
NCBI_100873951	100873951	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100873951	Mlip-as1
NCBI_344657	344657	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/344657	Lrriq4
NCBI_100130820	100130820	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100130820	Ccng1p1
NCBI_55028	55028	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55028	C17orf80
NCBI_131149	131149	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/131149	Otol1
NCBI_9570	9570	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9570	Gosr2
NCBI_400765	400765	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/400765	Mir137hg
NCBI_147710	147710	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/147710	Igsf23
NCBI_1636	1636	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1636	Ace
NCBI_729082	729082	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/729082	Oip5-as1
NCBI_106481693	106481693	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/106481693	Bnip3p18
NCBI_1645	1645	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1645	Akr1c1
NCBI_139081	139081	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/139081	Magec3
NCBI_7766	7766	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7766	Znf223
NCBI_1346	1346	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1346	Cox7a1
NCBI_1879	1879	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1879	Ebf1
NCBI_574514	574514	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/574514	Mir509-1
NCBI_6924	6924	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/6924	Eloa
NCBI_100131609	100131609	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100131609	Hnrnpa1p2
NCBI_246243	246243	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/246243	Rnaseh1
NCBI_7165	7165	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7165	Tpd52l2
NCBI_158326	158326	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/158326	Frem1
NCBI_10085	10085	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10085	Edil3
NCBI_79659	79659	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/79659	Dync2h1
NCBI_340888	340888	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/340888	Akr1b10p1
NCBI_692206	692206	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/692206	Snord90
NCBI_100652939	100652939	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100652939	Mtnd2p28
NCBI_100526771	100526771	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100526771	Smim35
NCBI_389763	389763	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/389763	Spata31d1
NCBI_406995	406995	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/406995	Mir181a1
NCBI_2794	2794	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/2794	Gnl1
NCBI_2033	2033	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/2033	Ep300
NCBI_9465	9465	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9465	Akap7
NCBI_8631	8631	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8631	Skap1
NCBI_693209	693209	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/693209	Mir624
NCBI_5954	5954	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5954	Rcn1
NCBI_5885	5885	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5885	Rad21
NCBI_4332	4332	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4332	Mnda
NCBI_83893	83893	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/83893	Spata16
NCBI_151651	151651	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/151651	Efhb
NCBI_4012	4012	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4012	Lnpep
NCBI_28833	28833	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/28833	Iglj1
NCBI_3685	3685	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/3685	Itgav
NCBI_55249	55249	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55249	Yy1ap1
NCBI_57631	57631	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57631	Lrch2
NCBI_83719	83719	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/83719	Ypel3
NCBI_79363	79363	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/79363	Cplane2
NCBI_162605	162605	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/162605	Krt28
NCBI_106144541	106144541	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/106144541	Linc00407
NCBI_10739	10739	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10739	Rfpl2
