compound_id	external_id	source	url	name
DrugBank_DB01298	DB01298	DrugBank	https://go.drugbank.com/drugs/DB01298	Sulfacytine
DrugBank_DB11723	DB11723	DrugBank	https://go.drugbank.com/drugs/DB11723	Dutogliptin
DrugBank_DB00191	DB00191	DrugBank	https://go.drugbank.com/drugs/DB00191	Phentermine
DrugBank_DB09047	DB09047	DrugBank	https://go.drugbank.com/drugs/DB09047	Finafloxacin
DrugBank_DB12783	DB12783	DrugBank	https://go.drugbank.com/drugs/DB12783	Benserazide
DrugBank_DB14039	DB14039	DrugBank	https://go.drugbank.com/drugs/DB14039	Erenumab
DrugBank_DB03088	DB03088	DrugBank	https://go.drugbank.com/drugs/DB03088	Pidolic Acid
DrugBank_DB08049	DB08049	DrugBank	https://go.drugbank.com/drugs/DB08049	7,8-dihydroxy-4-phenyl-2h-chromen-2-one
DrugBank_DB04106	DB04106	DrugBank	https://go.drugbank.com/drugs/DB04106	Fotemustine
DrugBank_DB01620	DB01620	DrugBank	https://go.drugbank.com/drugs/DB01620	Pheniramine
DrugBank_DB00056	DB00056	DrugBank	https://go.drugbank.com/drugs/DB00056	Gemtuzumab Ozogamicin
DrugBank_DB11859	DB11859	DrugBank	https://go.drugbank.com/drugs/DB11859	Brexanolone
DrugBank_DB08776	DB08776	DrugBank	https://go.drugbank.com/drugs/DB08776	N-(4-oxo-5,6,7,8-tetrahydro-4h-[1,3]thiazolo[5,4-c]azepin-2-yl)acetamide
DrugBank_DB06014	DB06014	DrugBank	https://go.drugbank.com/drugs/DB06014	Eteplirsen
DrugBank_DB13708	DB13708	DrugBank	https://go.drugbank.com/drugs/DB13708	Fenquizone
DrugBank_DB02028	DB02028	DrugBank	https://go.drugbank.com/drugs/DB02028	(1r,2r,3s,4r,6s)-3,4,6-trihydroxy-5-{[(s)-hydroxy(3-hydroxy-2-oxopropoxy)phosphoryl]oxy}-1,2-cyclohexanediyl Bis[dihydrogen (phosphate)]
DrugBank_DB13946	DB13946	DrugBank	https://go.drugbank.com/drugs/DB13946	Testosterone Undecanoate
DrugBank_DB00541	DB00541	DrugBank	https://go.drugbank.com/drugs/DB00541	Vincristine
DrugBank_DB08941	DB08941	DrugBank	https://go.drugbank.com/drugs/DB08941	Isoxsuprine
DrugBank_DB07096	DB07096	DrugBank	https://go.drugbank.com/drugs/DB07096	6-amino-benzo[de]isoquinoline-1,3-dione
DrugBank_DB02730	DB02730	DrugBank	https://go.drugbank.com/drugs/DB02730	4-methylthio-alpha-d-mannose
DrugBank_DB07795	DB07795	DrugBank	https://go.drugbank.com/drugs/DB07795	Fisetin
DrugBank_DB08360	DB08360	DrugBank	https://go.drugbank.com/drugs/DB08360	2-(4-ethylpiperazin-1-yl)-4-(phenylamino)pyrazolo[1,5-a][1,3,5]triazine-8-carbonitrile
DrugBank_DB01650	DB01650	DrugBank	https://go.drugbank.com/drugs/DB01650	Trans-2-hydroxycinnamic Acid
DrugBank_DB07010	DB07010	DrugBank	https://go.drugbank.com/drugs/DB07010	N-benzyl-4-[4-(3-chlorophenyl)-1h-pyrazol-3-yl]-1h-pyrrole-2-carboxamide
DrugBank_DB00432	DB00432	DrugBank	https://go.drugbank.com/drugs/DB00432	Trifluridine
DrugBank_DB11937	DB11937	DrugBank	https://go.drugbank.com/drugs/DB11937	Kynurenic Acid
DrugBank_DB01844	DB01844	DrugBank	https://go.drugbank.com/drugs/DB01844	N,n-dimethylformamide
DrugBank_DB00324	DB00324	DrugBank	https://go.drugbank.com/drugs/DB00324	Fluorometholone
DrugBank_DB03021	DB03021	DrugBank	https://go.drugbank.com/drugs/DB03021	Ulapualide A
DrugBank_DB07366	DB07366	DrugBank	https://go.drugbank.com/drugs/DB07366	2-[n'-(4-amino-butyl)-hydrazinocarbonyl]-pyrrolidine-1-carboxylic Acid Benzyl Ester
DrugBank_DB07520	DB07520	DrugBank	https://go.drugbank.com/drugs/DB07520	N-[1-(aminomethyl)cyclopropyl]-3-(morpholin-4-ylsulfonyl)-n~2~-[(1s)-2,2,2-trifluoro-1-(4-fluorophenyl)ethyl]-l-alaninamide
DrugBank_DB08901	DB08901	DrugBank	https://go.drugbank.com/drugs/DB08901	Ponatinib
DrugBank_DB07651	DB07651	DrugBank	https://go.drugbank.com/drugs/DB07651	N-acetyl-l-phenylalanyl-4-[difluoro(phosphono)methyl]-l-phenylalaninamide
DrugBank_DB13592	DB13592	DrugBank	https://go.drugbank.com/drugs/DB13592	Etamiphylline
DrugBank_DB07456	DB07456	DrugBank	https://go.drugbank.com/drugs/DB07456	3-(1h-indol-3-yl)-4-(1-{2-[(2s)-1-methylpyrrolidinyl]ethyl}-1h-indol-3-yl)-1h-pyrrole-2,5-dione
DrugBank_DB09527	DB09527	DrugBank	https://go.drugbank.com/drugs/DB09527	Secretin Porcine
DrugBank_DB09546	DB09546	DrugBank	https://go.drugbank.com/drugs/DB09546	Iobenguane Sulfate I-123
DrugBank_DB05184	DB05184	DrugBank	https://go.drugbank.com/drugs/DB05184	Xl228
DrugBank_DB01348	DB01348	DrugBank	https://go.drugbank.com/drugs/DB01348	Spirapril
DrugBank_DB07644	DB07644	DrugBank	https://go.drugbank.com/drugs/DB07644	5-[(1s)-1-(3-chlorophenyl)ethoxy]quinazoline-2,4-diamine
DrugBank_DB01261	DB01261	DrugBank	https://go.drugbank.com/drugs/DB01261	Sitagliptin
DrugBank_DB08363	DB08363	DrugBank	https://go.drugbank.com/drugs/DB08363	1-(9-ethyl-9h-carbazol-3-yl)-n-methylmethanamine
DrugBank_DB00240	DB00240	DrugBank	https://go.drugbank.com/drugs/DB00240	Alclometasone
DrugBank_DB14184	DB14184	DrugBank	https://go.drugbank.com/drugs/DB14184	Cinnamaldehyde
DrugBank_DB07364	DB07364	DrugBank	https://go.drugbank.com/drugs/DB07364	6-phenyl[5h]pyrrolo[2,3-b]pyrazine
DrugBank_DB00935	DB00935	DrugBank	https://go.drugbank.com/drugs/DB00935	Oxymetazoline
DrugBank_DB03892	DB03892	DrugBank	https://go.drugbank.com/drugs/DB03892	5-n-allyl-arginine
DrugBank_DB00609	DB00609	DrugBank	https://go.drugbank.com/drugs/DB00609	Ethionamide
DrugBank_DB00230	DB00230	DrugBank	https://go.drugbank.com/drugs/DB00230	Pregabalin
DrugBank_DB11274	DB11274	DrugBank	https://go.drugbank.com/drugs/DB11274	Dihydro-alpha-ergocryptine
DrugBank_DB11842	DB11842	DrugBank	https://go.drugbank.com/drugs/DB11842	Angiotensin Ii
DrugBank_DB13520	DB13520	DrugBank	https://go.drugbank.com/drugs/DB13520	Metergoline
DrugBank_DB02126	DB02126	DrugBank	https://go.drugbank.com/drugs/DB02126	4-carboxycinnamic Acid
DrugBank_DB12157	DB12157	DrugBank	https://go.drugbank.com/drugs/DB12157	Fasinumab
DrugBank_DB13164	DB13164	DrugBank	https://go.drugbank.com/drugs/DB13164	Olmutinib
DrugBank_DB07163	DB07163	DrugBank	https://go.drugbank.com/drugs/DB07163	5-[(2-aminoethyl)amino]-6-fluoro-3-(1h-pyrrol-2-yl)benzo[cd]indol-2(1h)-one
DrugBank_DB02733	DB02733	DrugBank	https://go.drugbank.com/drugs/DB02733	Purvalanol
DrugBank_DB00069	DB00069	DrugBank	https://go.drugbank.com/drugs/DB00069	Interferon Alfacon-1
DrugBank_DB02110	DB02110	DrugBank	https://go.drugbank.com/drugs/DB02110	Protoporphyrin Ix Containing Co
DrugBank_DB06926	DB06926	DrugBank	https://go.drugbank.com/drugs/DB06926	(9z,11e,13s)-13-hydroxyoctadeca-9,11-dienoic Acid
DrugBank_DB12146	DB12146	DrugBank	https://go.drugbank.com/drugs/DB12146	Rigosertib
DrugBank_DB09216	DB09216	DrugBank	https://go.drugbank.com/drugs/DB09216	Tolfenamic Acid
DrugBank_DB13587	DB13587	DrugBank	https://go.drugbank.com/drugs/DB13587	Mesterolone
DrugBank_DB09248	DB09248	DrugBank	https://go.drugbank.com/drugs/DB09248	Mebanazine
DrugBank_DB05232	DB05232	DrugBank	https://go.drugbank.com/drugs/DB05232	Tetrodotoxin
DrugBank_DB08778	DB08778	DrugBank	https://go.drugbank.com/drugs/DB08778	[4-amino-2-(tert-butylamino)-1,3-thiazol-5-yl](phenyl)methanone
DrugBank_DB00826	DB00826	DrugBank	https://go.drugbank.com/drugs/DB00826	Natamycin
DrugBank_DB05327	DB05327	DrugBank	https://go.drugbank.com/drugs/DB05327	Ranirestat
DrugBank_DB08895	DB08895	DrugBank	https://go.drugbank.com/drugs/DB08895	Tofacitinib
DrugBank_DB01741	DB01741	DrugBank	https://go.drugbank.com/drugs/DB01741	Cra_17693
DrugBank_DB08967	DB08967	DrugBank	https://go.drugbank.com/drugs/DB08967	Dimetotiazine
DrugBank_DB04815	DB04815	DrugBank	https://go.drugbank.com/drugs/DB04815	Clioquinol
DrugBank_DB01007	DB01007	DrugBank	https://go.drugbank.com/drugs/DB01007	Tioconazole
DrugBank_DB04258	DB04258	DrugBank	https://go.drugbank.com/drugs/DB04258	Seocalcitol
DrugBank_DB13197	DB13197	DrugBank	https://go.drugbank.com/drugs/DB13197	Kallidinogenase
DrugBank_DB01165	DB01165	DrugBank	https://go.drugbank.com/drugs/DB01165	Ofloxacin
DrugBank_DB11626	DB11626	DrugBank	https://go.drugbank.com/drugs/DB11626	Tasonermin
DrugBank_DB02911	DB02911	DrugBank	https://go.drugbank.com/drugs/DB02911	2,4-diamino-6-phenyl-5,6,7,8,-tetrahydropteridine
DrugBank_DB14530	DB14530	DrugBank	https://go.drugbank.com/drugs/DB14530	Chromous Sulfate
DrugBank_DB08463	DB08463	DrugBank	https://go.drugbank.com/drugs/DB08463	(2r)-2-({9-(1-methylethyl)-6-[(4-pyridin-2-ylbenzyl)amino]-9h-purin-2-yl}amino)butan-1-ol
DrugBank_DB12077	DB12077	DrugBank	https://go.drugbank.com/drugs/DB12077	Urelumab
DrugBank_DB05309	DB05309	DrugBank	https://go.drugbank.com/drugs/DB05309	Tp-508
DrugBank_DB04387	DB04387	DrugBank	https://go.drugbank.com/drugs/DB04387	1-hydroxy-2-amino-3-cyclohexylpropane
DrugBank_DB08039	DB08039	DrugBank	https://go.drugbank.com/drugs/DB08039	(3z)-n,n-dimethyl-2-oxo-3-(4,5,6,7-tetrahydro-1h-indol-2-ylmethylidene)-2,3-dihydro-1h-indole-5-sulfonamide
DrugBank_DB06774	DB06774	DrugBank	https://go.drugbank.com/drugs/DB06774	Capsaicin
DrugBank_DB01170	DB01170	DrugBank	https://go.drugbank.com/drugs/DB01170	Guanethidine
DrugBank_DB08007	DB08007	DrugBank	https://go.drugbank.com/drugs/DB08007	(2r)-3-{[(benzylamino)carbonyl]amino}-2-hydroxypropanoic Acid
DrugBank_DB01560	DB01560	DrugBank	https://go.drugbank.com/drugs/DB01560	Cathinone
DrugBank_DB03093	DB03093	DrugBank	https://go.drugbank.com/drugs/DB03093	8-(2,5-dimethoxy-benzyl)-2-fluoro-9h-purin-6-ylamine
DrugBank_DB05831	DB05831	DrugBank	https://go.drugbank.com/drugs/DB05831	Ing-1
DrugBank_DB13746	DB13746	DrugBank	https://go.drugbank.com/drugs/DB13746	Bioallethrin
DrugBank_DB15323	DB15323	DrugBank	https://go.drugbank.com/drugs/DB15323	Trelagliptin
DrugBank_DB00934	DB00934	DrugBank	https://go.drugbank.com/drugs/DB00934	Maprotiline
DrugBank_DB00502	DB00502	DrugBank	https://go.drugbank.com/drugs/DB00502	Haloperidol
DrugBank_DB14050	DB14050	DrugBank	https://go.drugbank.com/drugs/DB14050	Cannabidivarin
DrugBank_DB00170	DB00170	DrugBank	https://go.drugbank.com/drugs/DB00170	Menadione
DrugBank_DB06701	DB06701	DrugBank	https://go.drugbank.com/drugs/DB06701	Dexmethylphenidate
DrugBank_DB13270	DB13270	DrugBank	https://go.drugbank.com/drugs/DB13270	Dibekacin
DrugBank_DB03851	DB03851	DrugBank	https://go.drugbank.com/drugs/DB03851	Carbazole Butanoic Acid
DrugBank_DB07685	DB07685	DrugBank	https://go.drugbank.com/drugs/DB07685	4-{[5-(cyclohexylmethoxy)[1,2,4]triazolo[1,5-a]pyrimidin-7-yl]amino}benzenesulfonamide
DrugBank_DB15363	DB15363	DrugBank	https://go.drugbank.com/drugs/DB15363	Istiratumab
DrugBank_DB05390	DB05390	DrugBank	https://go.drugbank.com/drugs/DB05390	Ins 316
DrugBank_DB04917	DB04917	DrugBank	https://go.drugbank.com/drugs/DB04917	Renzapride
DrugBank_DB03015	DB03015	DrugBank	https://go.drugbank.com/drugs/DB03015	6-hydroxy-1,6-dihydro Purine Nucleoside
DrugBank_DB02562	DB02562	DrugBank	https://go.drugbank.com/drugs/DB02562	Quinonoid 7,8-tetrahydrobiopterin
DrugBank_DB13335	DB13335	DrugBank	https://go.drugbank.com/drugs/DB13335	Pinazepam
DrugBank_DB08399	DB08399	DrugBank	https://go.drugbank.com/drugs/DB08399	Piceatannol
DrugBank_DB06579	DB06579	DrugBank	https://go.drugbank.com/drugs/DB06579	Adipiplon
DrugBank_DB02034	DB02034	DrugBank	https://go.drugbank.com/drugs/DB02034	Tridolgosir
DrugBank_DB00097	DB00097	DrugBank	https://go.drugbank.com/drugs/DB00097	Choriogonadotropin Alfa
DrugBank_DB04841	DB04841	DrugBank	https://go.drugbank.com/drugs/DB04841	Flunarizine
DrugBank_DB13760	DB13760	DrugBank	https://go.drugbank.com/drugs/DB13760	Niperotidine
DrugBank_DB04711	DB04711	DrugBank	https://go.drugbank.com/drugs/DB04711	Iodipamide
DrugBank_DB02329	DB02329	DrugBank	https://go.drugbank.com/drugs/DB02329	Carbenoxolone
DrugBank_DB14068	DB14068	DrugBank	https://go.drugbank.com/drugs/DB14068	Dexniguldipine
DrugBank_DB15419	DB15419	DrugBank	https://go.drugbank.com/drugs/DB15419	Nanatinostat
DrugBank_DB05047	DB05047	DrugBank	https://go.drugbank.com/drugs/DB05047	Cx717
DrugBank_DB09074	DB09074	DrugBank	https://go.drugbank.com/drugs/DB09074	Olaparib
DrugBank_DB01669	DB01669	DrugBank	https://go.drugbank.com/drugs/DB01669	Virginiamycin M1
DrugBank_DB03727	DB03727	DrugBank	https://go.drugbank.com/drugs/DB03727	Coproporphyrin I
DrugBank_DB07358	DB07358	DrugBank	https://go.drugbank.com/drugs/DB07358	2-amino-n-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4h-1,2,4-triazol-3-yl)sulfanyl]benzamide
DrugBank_DB07134	DB07134	DrugBank	https://go.drugbank.com/drugs/DB07134	5-(4-chloro-5-phenyl-3-thienyl)-1,2,5-thiadiazolidin-3-one 1,1-dioxide
DrugBank_DB02587	DB02587	DrugBank	https://go.drugbank.com/drugs/DB02587	Colforsin
DrugBank_DB06230	DB06230	DrugBank	https://go.drugbank.com/drugs/DB06230	Nalmefene
DrugBank_DB11236	DB11236	DrugBank	https://go.drugbank.com/drugs/DB11236	Polyethylene Glycol 3500
DrugBank_DB01497	DB01497	DrugBank	https://go.drugbank.com/drugs/DB01497	Etorphine
DrugBank_DB12967	DB12967	DrugBank	https://go.drugbank.com/drugs/DB12967	Mitoguazone
DrugBank_DB08950	DB08950	DrugBank	https://go.drugbank.com/drugs/DB08950	Indoramin
DrugBank_DB07815	DB07815	DrugBank	https://go.drugbank.com/drugs/DB07815	Gibberellin A4
DrugBank_DB05039	DB05039	DrugBank	https://go.drugbank.com/drugs/DB05039	Indacaterol
DrugBank_DB00412	DB00412	DrugBank	https://go.drugbank.com/drugs/DB00412	Rosiglitazone
DrugBank_DB01647	DB01647	DrugBank	https://go.drugbank.com/drugs/DB01647	Daxalipram
DrugBank_DB06660	DB06660	DrugBank	https://go.drugbank.com/drugs/DB06660	Saredutant
DrugBank_DB02744	DB02744	DrugBank	https://go.drugbank.com/drugs/DB02744	Rpr131247
DrugBank_DB09204	DB09204	DrugBank	https://go.drugbank.com/drugs/DB09204	Arotinolol
DrugBank_DB08527	DB08527	DrugBank	https://go.drugbank.com/drugs/DB08527	1-[4-(aminosulfonyl)phenyl]-1,6-dihydropyrazolo[3,4-e]indazole-3-carboxamide
DrugBank_DB02714	DB02714	DrugBank	https://go.drugbank.com/drugs/DB02714	3'-uridinemonophosphate
DrugBank_DB00651	DB00651	DrugBank	https://go.drugbank.com/drugs/DB00651	Dyphylline
DrugBank_DB04112	DB04112	DrugBank	https://go.drugbank.com/drugs/DB04112	(2r)-2-acetamido-3-(octadecyloxy)propyl 2-(methylsulfanyl)ethyl Hydrogen Phosphate
DrugBank_DB04786	DB04786	DrugBank	https://go.drugbank.com/drugs/DB04786	Suramin
DrugBank_DB08510	DB08510	DrugBank	https://go.drugbank.com/drugs/DB08510	5-alpha-pregnane-3-beta-ol-hemisuccinate
DrugBank_DB13352	DB13352	DrugBank	https://go.drugbank.com/drugs/DB13352	Deanol
DrugBank_DB12960	DB12960	DrugBank	https://go.drugbank.com/drugs/DB12960	Incb-9471
DrugBank_DB06548	DB06548	DrugBank	https://go.drugbank.com/drugs/DB06548	Minodronic Acid
DrugBank_DB07465	DB07465	DrugBank	https://go.drugbank.com/drugs/DB07465	(1s,3s,5s)-2-{(2s)-2-amino-2-[(1r,3s,5r,7s)-3-hydroxytricyclo[3.3.1.1~3,7~]dec-1-yl]acetyl}-2-azabicyclo[3.1.0]hexane-3-carbonitrile
DrugBank_DB08026	DB08026	DrugBank	https://go.drugbank.com/drugs/DB08026	2-{4-[(4-imidazo[1,2-a]pyridin-3-ylpyrimidin-2-yl)amino]piperidin-1-yl}-n-methylacetamide
DrugBank_DB14049	DB14049	DrugBank	https://go.drugbank.com/drugs/DB14049	Nitrate
DrugBank_DB09203	DB09203	DrugBank	https://go.drugbank.com/drugs/DB09203	Synephrine
DrugBank_DB13609	DB13609	DrugBank	https://go.drugbank.com/drugs/DB13609	Umifenovir
DrugBank_DB09135	DB09135	DrugBank	https://go.drugbank.com/drugs/DB09135	Ioxilan
DrugBank_DB13139	DB13139	DrugBank	https://go.drugbank.com/drugs/DB13139	Levosalbutamol
DrugBank_DB04594	DB04594	DrugBank	https://go.drugbank.com/drugs/DB04594	3-hydroxyglutaric Acid
DrugBank_DB00237	DB00237	DrugBank	https://go.drugbank.com/drugs/DB00237	Butabarbital
DrugBank_DB06403	DB06403	DrugBank	https://go.drugbank.com/drugs/DB06403	Ambrisentan
DrugBank_DB04124	DB04124	DrugBank	https://go.drugbank.com/drugs/DB04124	Aurodox
DrugBank_DB04445	DB04445	DrugBank	https://go.drugbank.com/drugs/DB04445	Mercuric Iodide
DrugBank_DB02388	DB02388	DrugBank	https://go.drugbank.com/drugs/DB02388	Cyclohexyl-{4-[5-(3,4-dichlorophenyl)-2-piperidin-4-yl-3-propyl-3h-imidazol-4-yl]-pyrimidin-2-yl}amine
DrugBank_DB02109	DB02109	DrugBank	https://go.drugbank.com/drugs/DB02109	Hadacidin
DrugBank_DB08673	DB08673	DrugBank	https://go.drugbank.com/drugs/DB08673	4-[(5-isopropyl-1,3-thiazol-2-yl)amino]benzenesulfonamide
DrugBank_DB11512	DB11512	DrugBank	https://go.drugbank.com/drugs/DB11512	Dihydrostreptomycin
DrugBank_DB08348	DB08348	DrugBank	https://go.drugbank.com/drugs/DB08348	N~2~,n~2~-dimethyl-n~1~-(6-oxo-5,6-dihydrophenanthridin-2-yl)glycinamide
DrugBank_DB08777	DB08777	DrugBank	https://go.drugbank.com/drugs/DB08777	5,6,7,8-tetrahydro[1]benzothieno[2,3-d]pyrimidin-4(3h)-one
DrugBank_DB11727	DB11727	DrugBank	https://go.drugbank.com/drugs/DB11727	Endostar
DrugBank_DB13448	DB13448	DrugBank	https://go.drugbank.com/drugs/DB13448	Mazaticol
DrugBank_DB06117	DB06117	DrugBank	https://go.drugbank.com/drugs/DB06117	1alpha,24s-dihydroxyvitamin D2
DrugBank_DB11390	DB11390	DrugBank	https://go.drugbank.com/drugs/DB11390	Coumaphos
DrugBank_DB01100	DB01100	DrugBank	https://go.drugbank.com/drugs/DB01100	Pimozide
DrugBank_DB08672	DB08672	DrugBank	https://go.drugbank.com/drugs/DB08672	4-[(3r)-3-{[2-(4-fluorophenyl)-2-oxoethyl]amino}butyl]benzamide
DrugBank_DB08220	DB08220	DrugBank	https://go.drugbank.com/drugs/DB08220	(8alpha,10alpha,13alpha,17beta)-17-[(4-hydroxyphenyl)carbonyl]androsta-3,5-diene-3-carboxylic Acid
DrugBank_DB14529	DB14529	DrugBank	https://go.drugbank.com/drugs/DB14529	Chromium Nicotinate
DrugBank_DB04970	DB04970	DrugBank	https://go.drugbank.com/drugs/DB04970	Lesopitron
DrugBank_DB15465	DB15465	DrugBank	https://go.drugbank.com/drugs/DB15465	Benzhydrocodone
DrugBank_DB13365	DB13365	DrugBank	https://go.drugbank.com/drugs/DB13365	Calcium Lactate Gluconate
DrugBank_DB07183	DB07183	DrugBank	https://go.drugbank.com/drugs/DB07183	N-(4-phenoxyphenyl)-2-[(pyridin-4-ylmethyl)amino]nicotinamide
DrugBank_DB10389	DB10389	DrugBank	https://go.drugbank.com/drugs/DB10389	Lolium Perenne Pollen
DrugBank_DB15443	DB15443	DrugBank	https://go.drugbank.com/drugs/DB15443	Lorukafusp Alfa
DrugBank_DB12140	DB12140	DrugBank	https://go.drugbank.com/drugs/DB12140	Dilmapimod
DrugBank_DB00895	DB00895	DrugBank	https://go.drugbank.com/drugs/DB00895	Benzylpenicilloyl Polylysine
DrugBank_DB04367	DB04367	DrugBank	https://go.drugbank.com/drugs/DB04367	Debromohymenialdisine
DrugBank_DB06714	DB06714	DrugBank	https://go.drugbank.com/drugs/DB06714	Propylhexedrine
DrugBank_DB12257	DB12257	DrugBank	https://go.drugbank.com/drugs/DB12257	Platinum
DrugBank_DB00301	DB00301	DrugBank	https://go.drugbank.com/drugs/DB00301	Flucloxacillin
DrugBank_DB04249	DB04249	DrugBank	https://go.drugbank.com/drugs/DB04249	Zinc Substituted Heme C
DrugBank_DB03757	DB03757	DrugBank	https://go.drugbank.com/drugs/DB03757	N-{[(2-methyl-2-propanyl)oxy]carbonyl}-l-alanyl-l-alaninamide
DrugBank_DB00092	DB00092	DrugBank	https://go.drugbank.com/drugs/DB00092	Alefacept
DrugBank_DB04772	DB04772	DrugBank	https://go.drugbank.com/drugs/DB04772	1-guanidino-4-(n-phenylmethanesulfonyl-l-leucyl-l-prolylamino)butane
DrugBank_DB08590	DB08590	DrugBank	https://go.drugbank.com/drugs/DB08590	1-(3-hydroxypropyl)-2-[(3-nitrobenzoyl)amino]-1h-benzimidazol-5-yl Pivalate
DrugBank_DB00341	DB00341	DrugBank	https://go.drugbank.com/drugs/DB00341	Cetirizine
DrugBank_DB08450	DB08450	DrugBank	https://go.drugbank.com/drugs/DB08450	N-1h-indazol-5-yl-2-(6-methylpyridin-2-yl)quinazolin-4-amine
DrugBank_DB00969	DB00969	DrugBank	https://go.drugbank.com/drugs/DB00969	Alosetron
DrugBank_DB13317	DB13317	DrugBank	https://go.drugbank.com/drugs/DB13317	Flunoxaprofen
DrugBank_DB01273	DB01273	DrugBank	https://go.drugbank.com/drugs/DB01273	Varenicline
DrugBank_DB01962	DB01962	DrugBank	https://go.drugbank.com/drugs/DB01962	Phosphonotyrosine
DrugBank_DB06294	DB06294	DrugBank	https://go.drugbank.com/drugs/DB06294	Semuloparin
DrugBank_DB00552	DB00552	DrugBank	https://go.drugbank.com/drugs/DB00552	Pentostatin
DrugBank_DB08349	DB08349	DrugBank	https://go.drugbank.com/drugs/DB08349	N-cyclopropyl-3-{[1-(2,4-difluorophenyl)-7-methyl-6-oxo-6,7-dihydro-1h-pyrazolo[3,4-b]pyridin-4-yl]amino}-4-methylbenzamide
DrugBank_DB01104	DB01104	DrugBank	https://go.drugbank.com/drugs/DB01104	Sertraline
DrugBank_DB03639	DB03639	DrugBank	https://go.drugbank.com/drugs/DB03639	1-guanidinium-7-aminoheptane
DrugBank_DB00992	DB00992	DrugBank	https://go.drugbank.com/drugs/DB00992	Methyl Aminolevulinate
DrugBank_DB02671	DB02671	DrugBank	https://go.drugbank.com/drugs/DB02671	1-methylimidazole
DrugBank_DB05137	DB05137	DrugBank	https://go.drugbank.com/drugs/DB05137	Lobeline
DrugBank_DB00249	DB00249	DrugBank	https://go.drugbank.com/drugs/DB00249	Idoxuridine
DrugBank_DB08689	DB08689	DrugBank	https://go.drugbank.com/drugs/DB08689	Ubiquinone Q1
DrugBank_DB05018	DB05018	DrugBank	https://go.drugbank.com/drugs/DB05018	Migalastat
DrugBank_DB05325	DB05325	DrugBank	https://go.drugbank.com/drugs/DB05325	Ingn 225
DrugBank_DB01618	DB01618	DrugBank	https://go.drugbank.com/drugs/DB01618	Molindone
DrugBank_DB15263	DB15263	DrugBank	https://go.drugbank.com/drugs/DB15263	Thyrotropin
DrugBank_DB05607	DB05607	DrugBank	https://go.drugbank.com/drugs/DB05607	Prx-08066
DrugBank_DB00221	DB00221	DrugBank	https://go.drugbank.com/drugs/DB00221	Isoetharine
DrugBank_DB00739	DB00739	DrugBank	https://go.drugbank.com/drugs/DB00739	Hetacillin
DrugBank_DB07425	DB07425	DrugBank	https://go.drugbank.com/drugs/DB07425	Sobetirome
DrugBank_DB15492	DB15492	DrugBank	https://go.drugbank.com/drugs/DB15492	Eticlopride
DrugBank_DB08449	DB08449	DrugBank	https://go.drugbank.com/drugs/DB08449	2-(3-((4,5,7-trifluorobenzo[d]thiazol-2-yl)methyl)-1h-pyrrolo[2,3-b]pyridin-1-yl)acetic Acid
DrugBank_DB04674	DB04674	DrugBank	https://go.drugbank.com/drugs/DB04674	2-hydroxy-3,5-diiodobenzoic Acid
DrugBank_DB06634	DB06634	DrugBank	https://go.drugbank.com/drugs/DB06634	Casopitant
DrugBank_DB04988	DB04988	DrugBank	https://go.drugbank.com/drugs/DB04988	Ign311
DrugBank_DB06137	DB06137	DrugBank	https://go.drugbank.com/drugs/DB06137	Kx-01
DrugBank_DB12920	DB12920	DrugBank	https://go.drugbank.com/drugs/DB12920	Pinometostat
DrugBank_DB07190	DB07190	DrugBank	https://go.drugbank.com/drugs/DB07190	3-cyclohexyl-d-alanyl-n-(3-chlorobenzyl)-l-prolinamide
DrugBank_DB08159	DB08159	DrugBank	https://go.drugbank.com/drugs/DB08159	4-(5,11-dioxo-5h-indeno[1,2-c]isoquinolin-6(11h)-yl)butanoate
DrugBank_DB11986	DB11986	DrugBank	https://go.drugbank.com/drugs/DB11986	Entrectinib
DrugBank_DB11700	DB11700	DrugBank	https://go.drugbank.com/drugs/DB11700	Setmelanotide
DrugBank_DB08697	DB08697	DrugBank	https://go.drugbank.com/drugs/DB08697	4-(2-aminoethoxy)-n-(3-chloro-5-piperidin-1-ylphenyl)-3,5-dimethylbenzamide
DrugBank_DB06287	DB06287	DrugBank	https://go.drugbank.com/drugs/DB06287	Temsirolimus
DrugBank_DB12151	DB12151	DrugBank	https://go.drugbank.com/drugs/DB12151	Brincidofovir
DrugBank_DB04129	DB04129	DrugBank	https://go.drugbank.com/drugs/DB04129	Willardiine
DrugBank_DB09235	DB09235	DrugBank	https://go.drugbank.com/drugs/DB09235	Efonidipine
DrugBank_DB03906	DB03906	DrugBank	https://go.drugbank.com/drugs/DB03906	2-phenylheme
DrugBank_DB01601	DB01601	DrugBank	https://go.drugbank.com/drugs/DB01601	Lopinavir
DrugBank_DB08153	DB08153	DrugBank	https://go.drugbank.com/drugs/DB08153	(5e)-14-chloro-15,17-dihydroxy-4,7,8,9,10,11-hexahydro-2-benzoxacyclopentadecine-1,12(3h,13h)-dione
DrugBank_DB04172	DB04172	DrugBank	https://go.drugbank.com/drugs/DB04172	[2,4,6-triisopropyl-phenylsulfonyl-l-[3-amidino-phenylalanine]]-piperazine-n'-beta-alanine
