gene_id	external_id	source	url	name
Gene::47	47	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/47	Acly
Gene::4700	4700	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4700	Ndufa6
Gene::4701	4701	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4701	Ndufa7
Gene::4702	4702	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4702	Ndufa8
Gene::4703	4703	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4703	Neb
Gene::4704	4704	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4704	Ndufa9
Gene::4705	4705	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4705	Ndufa10
Gene::4706	4706	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4706	Ndufab1
Gene::4707	4707	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4707	Ndufb1
Gene::4708	4708	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4708	Ndufb2
Gene::4709	4709	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4709	Ndufb3
Gene::471	471	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/471	Atic
Gene::4710	4710	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4710	Ndufb4
Gene::4711	4711	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4711	Ndufb5
Gene::4712	4712	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4712	Ndufb6
Gene::4713	4713	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4713	Ndufb7
Gene::4714	4714	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4714	Ndufb8
Gene::4715	4715	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4715	Ndufb9
Gene::4716	4716	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4716	Ndufb10
Gene::4717	4717	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4717	Ndufc1
Gene::4718	4718	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4718	Ndufc2
Gene::4719	4719	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4719	Ndufs1
Gene::472	472	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/472	Atm
Gene::4720	4720	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4720	Ndufs2
Gene::4722	4722	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4722	Ndufs3
Gene::4723	4723	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4723	Ndufv1
Gene::4724	4724	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4724	Ndufs4
Gene::4725	4725	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4725	Ndufs5
Gene::4726	4726	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4726	Ndufs6
Gene::4728	4728	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4728	Ndufs8
Gene::4729	4729	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4729	Ndufv2
Gene::473	473	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/473	Rere
Gene::4731	4731	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4731	Ndufv3
Gene::4733	4733	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4733	Drg1
Gene::4734	4734	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4734	Nedd4
Gene::4735	4735	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4735	Sept2
Gene::4736	4736	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4736	Rpl10a
Gene::4738	4738	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4738	Nedd8
Gene::4739	4739	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4739	Nedd9
Gene::474	474	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/474	Atoh1
Gene::4741	4741	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4741	Nefm
Gene::474170	474170	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/474170	Lrrc37a2
Gene::474343	474343	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/474343	Spin2b
Gene::474344	474344	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/474344	Gimap6
Gene::474354	474354	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/474354	Lrrc18
Gene::474381	474381	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/474381	H2afb2
Gene::474382	474382	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/474382	H2afb1
Gene::474383	474383	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/474383	F8a2
Gene::474384	474384	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/474384	F8a3
Gene::4744	4744	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4744	Nefh
Gene::4745	4745	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4745	Nell1
Gene::4747	4747	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4747	Nefl
Gene::475	475	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/475	Atox1
Gene::4750	4750	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4750	Nek1
Gene::4751	4751	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4751	Nek2
Gene::4752	4752	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4752	Nek3
Gene::4753	4753	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4753	Nell2
Gene::4756	4756	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4756	Neo1
Gene::4758	4758	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4758	Neu1
Gene::4759	4759	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4759	Neu2
Gene::476	476	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/476	Atp1a1
Gene::4760	4760	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4760	Neurod1
Gene::4761	4761	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4761	Neurod2
Gene::4762	4762	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4762	Neurog1
Gene::4763	4763	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4763	Nf1
Gene::477	477	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/477	Atp1a2
Gene::4771	4771	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4771	Nf2
Gene::4772	4772	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4772	Nfatc1
Gene::4773	4773	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4773	Nfatc2
Gene::4774	4774	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4774	Nfia
Gene::4775	4775	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4775	Nfatc3
Gene::4776	4776	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4776	Nfatc4
Gene::4778	4778	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4778	Nfe2
Gene::4779	4779	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4779	Nfe2l1
Gene::478	478	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/478	Atp1a3
Gene::4780	4780	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4780	Nfe2l2
Gene::4781	4781	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4781	Nfib
Gene::4782	4782	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4782	Nfic
Gene::4783	4783	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4783	Nfil3
Gene::4784	4784	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4784	Nfix
Gene::479	479	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/479	Atp12a
Gene::4790	4790	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4790	Nfkb1
Gene::4791	4791	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4791	Nfkb2
Gene::4792	4792	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4792	Nfkbia
Gene::4793	4793	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4793	Nfkbib
Gene::4794	4794	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4794	Nfkbie
Gene::4795	4795	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4795	Nfkbil1
Gene::4796	4796	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4796	Tonsl
Gene::4798	4798	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4798	Nfrkb
Gene::4799	4799	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4799	Nfx1
Gene::48	48	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/48	Aco1
Gene::480	480	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/480	Atp1a4
Gene::4800	4800	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4800	Nfya
Gene::4801	4801	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4801	Nfyb
Gene::4802	4802	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4802	Nfyc
Gene::4803	4803	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4803	Ngf
Gene::4804	4804	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4804	Ngfr
Gene::4807	4807	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4807	Nhlh1
Gene::4808	4808	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4808	Nhlh2
Gene::4809	4809	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4809	Nhp2l1
Gene::481	481	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/481	Atp1b1
Gene::4810	4810	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4810	Nhs
Gene::4811	4811	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4811	Nid1
Gene::4814	4814	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4814	Ninj1
Gene::4815	4815	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4815	Ninj2
Gene::4817	4817	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4817	Nit1
Gene::4818	4818	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4818	Nkg7
Gene::482	482	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/482	Atp1b2
Gene::4820	4820	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4820	Nktr
Gene::4821	4821	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4821	Nkx2-2
Gene::4824	4824	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4824	Nkx3-1
Gene::4825	4825	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4825	Nkx6-1
Gene::4826	4826	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4826	Nnat
Gene::4828	4828	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4828	Nmb
Gene::4829	4829	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4829	Nmbr
Gene::483	483	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/483	Atp1b3
Gene::4830	4830	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4830	Nme1
Gene::4831	4831	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4831	Nme2
Gene::4832	4832	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4832	Nme3
Gene::4833	4833	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4833	Nme4
Gene::4835	4835	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4835	Nqo2
Gene::4836	4836	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4836	Nmt1
Gene::4837	4837	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4837	Nnmt
Gene::4838	4838	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4838	Nodal
Gene::4839	4839	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4839	Nop2
Gene::4841	4841	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4841	Nono
Gene::4842	4842	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4842	Nos1
Gene::4843	4843	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4843	Nos2
Gene::4846	4846	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4846	Nos3
Gene::4848	4848	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4848	Cnot2
Gene::4849	4849	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4849	Cnot3
Gene::4850	4850	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4850	Cnot4
Gene::4851	4851	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4851	Notch1
Gene::4852	4852	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4852	Npy
Gene::4853	4853	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4853	Notch2
Gene::4854	4854	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4854	Notch3
Gene::4855	4855	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4855	Notch4
Gene::4856	4856	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4856	Nov
Gene::4857	4857	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4857	Nova1
Gene::4858	4858	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4858	Nova2
Gene::486	486	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/486	Fxyd2
Gene::4860	4860	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4860	Pnp
Gene::4861	4861	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4861	Npas1
Gene::4862	4862	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4862	Npas2
Gene::4863	4863	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4863	Npat
Gene::4864	4864	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4864	Npc1
Gene::4867	4867	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4867	Nphp1
Gene::4868	4868	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4868	Nphs1
Gene::4869	4869	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4869	Npm1
Gene::487	487	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/487	Atp2a1
Gene::4877	4877	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4877	Nt3
Gene::4878	4878	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4878	Nppa
Gene::4879	4879	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4879	Nppb
Gene::488	488	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/488	Atp2a2
Gene::4880	4880	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4880	Nppc
Gene::4881	4881	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4881	Npr1
Gene::4882	4882	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4882	Npr2
Gene::4883	4883	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4883	Npr3
Gene::4884	4884	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4884	Nptx1
Gene::4885	4885	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4885	Nptx2
Gene::4886	4886	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4886	Npy1r
Gene::4887	4887	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4887	Npy2r
Gene::4889	4889	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4889	Npy5r
Gene::489	489	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/489	Atp2a3
Gene::4891	4891	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4891	Slc11a2
Gene::4892	4892	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4892	Nrap
Gene::4893	4893	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4893	Nras
Gene::4897	4897	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4897	Nrcam
Gene::4898	4898	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4898	Nrd1
Gene::4899	4899	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4899	Nrf1
Gene::49	49	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/49	Acr
Gene::490	490	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/490	Atp2b1
Gene::4900	4900	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4900	Nrgn
Gene::4901	4901	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4901	Nrl
Gene::4902	4902	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4902	Nrtn
Gene::4904	4904	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4904	Ybx1
Gene::4905	4905	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4905	Nsf
Gene::4907	4907	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4907	Nt5e
Gene::4908	4908	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4908	Ntf3
Gene::4909	4909	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4909	Ntf4
Gene::491	491	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/491	Atp2b2
Gene::4913	4913	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4913	Nthl1
Gene::4914	4914	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4914	Ntrk1
Gene::4915	4915	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4915	Ntrk2
Gene::4916	4916	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4916	Ntrk3
Gene::4917	4917	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4917	Ntn3
Gene::4919	4919	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4919	Ror1
Gene::492	492	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/492	Atp2b3
Gene::4920	4920	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4920	Ror2
Gene::4921	4921	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4921	Ddr2
Gene::4922	4922	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4922	Nts
Gene::4923	4923	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4923	Ntsr1
Gene::492307	492307	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/492307	C8orf22
Gene::492311	492311	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/492311	Igip
Gene::4924	4924	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4924	Nucb1
Gene::4925	4925	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4925	Nucb2
Gene::4926	4926	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4926	Numa1
Gene::4927	4927	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4927	Nup88
Gene::4928	4928	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4928	Nup98
Gene::4929	4929	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4929	Nr4a2
Gene::493	493	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/493	Atp2b4
Gene::4931	4931	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4931	Nvl
Gene::4935	4935	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4935	Gpr143
Gene::493753	493753	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/493753	Coa5
Gene::4938	4938	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4938	Oas1
Gene::493829	493829	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/493829	Trim72
Gene::493856	493856	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/493856	Cisd2
Gene::493860	493860	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/493860	Ccdc73
Gene::493861	493861	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/493861	Eid3
Gene::493869	493869	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/493869	Gpx8
Gene::4939	4939	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4939	Oas2
Gene::493901	493901	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/493901	Rnase12
Gene::493911	493911	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/493911	Phospho2
Gene::4940	4940	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4940	Oas3
Gene::494115	494115	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/494115	Rbmxl1
Gene::494118	494118	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/494118	Spanxn1
Gene::494119	494119	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/494119	Spanxn2
Gene::494143	494143	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/494143	Chac2
Gene::494188	494188	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/494188	Fbxo47
Gene::494197	494197	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/494197	Spanxn5
Gene::4942	4942	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4942	Oat
Gene::4943	4943	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4943	Tbc1d25
Gene::494470	494470	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/494470	Rnf165
Gene::494513	494513	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/494513	Dfnb59
Gene::494514	494514	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/494514	Tymsos
Gene::494551	494551	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/494551	Wee2
Gene::4946	4946	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4946	Oaz1
Gene::4947	4947	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4947	Oaz2
Gene::4948	4948	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4948	Oca2
Gene::495	495	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/495	Atp4a
Gene::4951	4951	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4951	Ocm2
Gene::4952	4952	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4952	Ocrl
Gene::4953	4953	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4953	Odc1
Gene::4956	4956	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4956	Odf1
Gene::4957	4957	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4957	Odf2
Gene::4958	4958	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4958	Omd
Gene::496	496	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/496	Atp4b
Gene::4967	4967	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4967	Ogdh
Gene::4968	4968	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4968	Ogg1
Gene::4969	4969	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4969	Ogn
Gene::497189	497189	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/497189	Tifab
Gene::497190	497190	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/497190	Clec18b
Gene::4973	4973	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4973	Olr1
Gene::4974	4974	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4974	Omg
Gene::4975	4975	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4975	Omp
Gene::4976	4976	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4976	Opa1
Gene::497661	497661	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/497661	C18orf32
Gene::4978	4978	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4978	Opcml
Gene::498	498	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/498	Atp5a1
Gene::4982	4982	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4982	Tnfrsf11b
Gene::4983	4983	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4983	Ophn1
Gene::4985	4985	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4985	Oprd1
Gene::49854	49854	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/49854	Zbtb21
Gene::49855	49855	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/49855	Scaper
Gene::49856	49856	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/49856	Wrap73
Gene::4986	4986	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4986	Oprk1
Gene::49860	49860	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/49860	Crnn
Gene::49861	49861	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/49861	Cldn20
Gene::4987	4987	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4987	Oprl1
Gene::4988	4988	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4988	Oprm1
Gene::4990	4990	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4990	Six6
Gene::4991	4991	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4991	Or1d2
Gene::4992	4992	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4992	Or1f1
Gene::4993	4993	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4993	Or2c1
Gene::4994	4994	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4994	Or3a1
Gene::4995	4995	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4995	Or3a2
Gene::4998	4998	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4998	Orc1
Gene::4999	4999	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4999	Orc2
Gene::50	50	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/50	Aco2
Gene::5000	5000	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5000	Orc4
Gene::5001	5001	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5001	Orc5
Gene::5002	5002	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5002	Slc22a18
Gene::5003	5003	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5003	Slc22a18as
Gene::5004	5004	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5004	Orm1
Gene::5005	5005	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5005	Orm2
Gene::5007	5007	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5007	Osbp
Gene::5008	5008	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5008	Osm
Gene::5009	5009	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5009	Otc
Gene::501	501	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/501	Aldh7a1
Gene::5010	5010	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5010	Cldn11
Gene::5013	5013	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5013	Otx1
Gene::5015	5015	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5015	Otx2
Gene::5016	5016	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5016	Ovgp1
Gene::5017	5017	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5017	Ovol1
Gene::5018	5018	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5018	Oxa1l
Gene::5019	5019	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5019	Oxct1
Gene::5020	5020	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5020	Oxt
