compound_id	external_id	source	url	name
Compound::DB00725	DB00725	DrugBank	https://go.drugbank.com/drugs/DB00725	Homatropine Methylbromide
Compound::DB00726	DB00726	DrugBank	https://go.drugbank.com/drugs/DB00726	Trimipramine
Compound::DB00727	DB00727	DrugBank	https://go.drugbank.com/drugs/DB00727	Nitroglycerin
Compound::DB00728	DB00728	DrugBank	https://go.drugbank.com/drugs/DB00728	Rocuronium
Compound::DB00729	DB00729	DrugBank	https://go.drugbank.com/drugs/DB00729	Diphemanil Methylsulfate
Compound::DB00730	DB00730	DrugBank	https://go.drugbank.com/drugs/DB00730	Thiabendazole
Compound::DB00731	DB00731	DrugBank	https://go.drugbank.com/drugs/DB00731	Nateglinide
Compound::DB00732	DB00732	DrugBank	https://go.drugbank.com/drugs/DB00732	Atracurium
Compound::DB00733	DB00733	DrugBank	https://go.drugbank.com/drugs/DB00733	Pralidoxime
Compound::DB00734	DB00734	DrugBank	https://go.drugbank.com/drugs/DB00734	Risperidone
Compound::DB00735	DB00735	DrugBank	https://go.drugbank.com/drugs/DB00735	Naftifine
Compound::DB00736	DB00736	DrugBank	https://go.drugbank.com/drugs/DB00736	Esomeprazole
Compound::DB00737	DB00737	DrugBank	https://go.drugbank.com/drugs/DB00737	Meclizine
Compound::DB00738	DB00738	DrugBank	https://go.drugbank.com/drugs/DB00738	Pentamidine
Compound::DB00739	DB00739	DrugBank	https://go.drugbank.com/drugs/DB00739	Hetacillin
Compound::DB00740	DB00740	DrugBank	https://go.drugbank.com/drugs/DB00740	Riluzole
Compound::DB00741	DB00741	DrugBank	https://go.drugbank.com/drugs/DB00741	Hydrocortisone
Compound::DB00742	DB00742	DrugBank	https://go.drugbank.com/drugs/DB00742	Mannitol
Compound::DB00743	DB00743	DrugBank	https://go.drugbank.com/drugs/DB00743	Gadobenate Dimeglumine
Compound::DB00744	DB00744	DrugBank	https://go.drugbank.com/drugs/DB00744	Zileuton
Compound::DB00745	DB00745	DrugBank	https://go.drugbank.com/drugs/DB00745	Modafinil
Compound::DB00746	DB00746	DrugBank	https://go.drugbank.com/drugs/DB00746	Deferoxamine
Compound::DB00747	DB00747	DrugBank	https://go.drugbank.com/drugs/DB00747	Scopolamine
Compound::DB00748	DB00748	DrugBank	https://go.drugbank.com/drugs/DB00748	Carbinoxamine
Compound::DB00749	DB00749	DrugBank	https://go.drugbank.com/drugs/DB00749	Etodolac
Compound::DB00750	DB00750	DrugBank	https://go.drugbank.com/drugs/DB00750	Prilocaine
Compound::DB00751	DB00751	DrugBank	https://go.drugbank.com/drugs/DB00751	Epinastine
Compound::DB00752	DB00752	DrugBank	https://go.drugbank.com/drugs/DB00752	Tranylcypromine
Compound::DB00753	DB00753	DrugBank	https://go.drugbank.com/drugs/DB00753	Isoflurane
Compound::DB00754	DB00754	DrugBank	https://go.drugbank.com/drugs/DB00754	Ethotoin
Compound::DB00755	DB00755	DrugBank	https://go.drugbank.com/drugs/DB00755	Tretinoin
Compound::DB00756	DB00756	DrugBank	https://go.drugbank.com/drugs/DB00756	Hexachlorophene
Compound::DB00757	DB00757	DrugBank	https://go.drugbank.com/drugs/DB00757	Dolasetron
Compound::DB00758	DB00758	DrugBank	https://go.drugbank.com/drugs/DB00758	Clopidogrel
Compound::DB00759	DB00759	DrugBank	https://go.drugbank.com/drugs/DB00759	Tetracycline
Compound::DB00760	DB00760	DrugBank	https://go.drugbank.com/drugs/DB00760	Meropenem
Compound::DB00761	DB00761	DrugBank	https://go.drugbank.com/drugs/DB00761	Potassium Chloride
Compound::DB00762	DB00762	DrugBank	https://go.drugbank.com/drugs/DB00762	Irinotecan
Compound::DB00763	DB00763	DrugBank	https://go.drugbank.com/drugs/DB00763	Methimazole
Compound::DB00764	DB00764	DrugBank	https://go.drugbank.com/drugs/DB00764	Mometasone
Compound::DB00765	DB00765	DrugBank	https://go.drugbank.com/drugs/DB00765	Metyrosine
Compound::DB00766	DB00766	DrugBank	https://go.drugbank.com/drugs/DB00766	Clavulanate
Compound::DB00768	DB00768	DrugBank	https://go.drugbank.com/drugs/DB00768	Olopatadine
Compound::DB00769	DB00769	DrugBank	https://go.drugbank.com/drugs/DB00769	Hydrocortamate
Compound::DB00770	DB00770	DrugBank	https://go.drugbank.com/drugs/DB00770	Alprostadil
Compound::DB00771	DB00771	DrugBank	https://go.drugbank.com/drugs/DB00771	Clidinium
Compound::DB00772	DB00772	DrugBank	https://go.drugbank.com/drugs/DB00772	Malathion
Compound::DB00773	DB00773	DrugBank	https://go.drugbank.com/drugs/DB00773	Etoposide
Compound::DB00774	DB00774	DrugBank	https://go.drugbank.com/drugs/DB00774	Hydroflumethiazide
Compound::DB00775	DB00775	DrugBank	https://go.drugbank.com/drugs/DB00775	Tirofiban
Compound::DB00776	DB00776	DrugBank	https://go.drugbank.com/drugs/DB00776	Oxcarbazepine
Compound::DB00777	DB00777	DrugBank	https://go.drugbank.com/drugs/DB00777	Propiomazine
Compound::DB00778	DB00778	DrugBank	https://go.drugbank.com/drugs/DB00778	Roxithromycin
Compound::DB00779	DB00779	DrugBank	https://go.drugbank.com/drugs/DB00779	Nalidixic Acid
Compound::DB00780	DB00780	DrugBank	https://go.drugbank.com/drugs/DB00780	Phenelzine
Compound::DB00781	DB00781	DrugBank	https://go.drugbank.com/drugs/DB00781	Polymyxin B Sulfate
Compound::DB00782	DB00782	DrugBank	https://go.drugbank.com/drugs/DB00782	Propantheline
Compound::DB00783	DB00783	DrugBank	https://go.drugbank.com/drugs/DB00783	Estradiol
Compound::DB00784	DB00784	DrugBank	https://go.drugbank.com/drugs/DB00784	Mefenamic Acid
Compound::DB00786	DB00786	DrugBank	https://go.drugbank.com/drugs/DB00786	Marimastat
Compound::DB00787	DB00787	DrugBank	https://go.drugbank.com/drugs/DB00787	Aciclovir
Compound::DB00788	DB00788	DrugBank	https://go.drugbank.com/drugs/DB00788	Naproxen
Compound::DB00789	DB00789	DrugBank	https://go.drugbank.com/drugs/DB00789	Gadopentetate Dimeglumine
Compound::DB00790	DB00790	DrugBank	https://go.drugbank.com/drugs/DB00790	Perindopril
Compound::DB00791	DB00791	DrugBank	https://go.drugbank.com/drugs/DB00791	Uracil Mustard
Compound::DB00792	DB00792	DrugBank	https://go.drugbank.com/drugs/DB00792	Tripelennamine
Compound::DB00793	DB00793	DrugBank	https://go.drugbank.com/drugs/DB00793	Haloprogin
Compound::DB00794	DB00794	DrugBank	https://go.drugbank.com/drugs/DB00794	Primidone
Compound::DB00795	DB00795	DrugBank	https://go.drugbank.com/drugs/DB00795	Sulfasalazine
Compound::DB00796	DB00796	DrugBank	https://go.drugbank.com/drugs/DB00796	Candesartan
Compound::DB00797	DB00797	DrugBank	https://go.drugbank.com/drugs/DB00797	Tolazoline
Compound::DB00798	DB00798	DrugBank	https://go.drugbank.com/drugs/DB00798	Gentamicin
Compound::DB00799	DB00799	DrugBank	https://go.drugbank.com/drugs/DB00799	Tazarotene
Compound::DB00800	DB00800	DrugBank	https://go.drugbank.com/drugs/DB00800	Fenoldopam
Compound::DB00801	DB00801	DrugBank	https://go.drugbank.com/drugs/DB00801	Halazepam
Compound::DB00802	DB00802	DrugBank	https://go.drugbank.com/drugs/DB00802	Alfentanil
Compound::DB00803	DB00803	DrugBank	https://go.drugbank.com/drugs/DB00803	Colistin
Compound::DB00804	DB00804	DrugBank	https://go.drugbank.com/drugs/DB00804	Dicyclomine
Compound::DB00805	DB00805	DrugBank	https://go.drugbank.com/drugs/DB00805	Minaprine
Compound::DB00806	DB00806	DrugBank	https://go.drugbank.com/drugs/DB00806	Pentoxifylline
Compound::DB00807	DB00807	DrugBank	https://go.drugbank.com/drugs/DB00807	Proparacaine
Compound::DB00808	DB00808	DrugBank	https://go.drugbank.com/drugs/DB00808	Indapamide
Compound::DB00809	DB00809	DrugBank	https://go.drugbank.com/drugs/DB00809	Tropicamide
Compound::DB00810	DB00810	DrugBank	https://go.drugbank.com/drugs/DB00810	Biperiden
Compound::DB00811	DB00811	DrugBank	https://go.drugbank.com/drugs/DB00811	Ribavirin
Compound::DB00812	DB00812	DrugBank	https://go.drugbank.com/drugs/DB00812	Phenylbutazone
Compound::DB00813	DB00813	DrugBank	https://go.drugbank.com/drugs/DB00813	Fentanyl
Compound::DB00814	DB00814	DrugBank	https://go.drugbank.com/drugs/DB00814	Meloxicam
Compound::DB00815	DB00815	DrugBank	https://go.drugbank.com/drugs/DB00815	Sodium Lauryl Sulfate
Compound::DB00816	DB00816	DrugBank	https://go.drugbank.com/drugs/DB00816	Orciprenaline
Compound::DB00817	DB00817	DrugBank	https://go.drugbank.com/drugs/DB00817	Rosoxacin
Compound::DB00818	DB00818	DrugBank	https://go.drugbank.com/drugs/DB00818	Propofol
Compound::DB00819	DB00819	DrugBank	https://go.drugbank.com/drugs/DB00819	Acetazolamide
Compound::DB00820	DB00820	DrugBank	https://go.drugbank.com/drugs/DB00820	Tadalafil
Compound::DB00821	DB00821	DrugBank	https://go.drugbank.com/drugs/DB00821	Carprofen
Compound::DB00822	DB00822	DrugBank	https://go.drugbank.com/drugs/DB00822	Disulfiram
Compound::DB00823	DB00823	DrugBank	https://go.drugbank.com/drugs/DB00823	Ethynodiol
Compound::DB00824	DB00824	DrugBank	https://go.drugbank.com/drugs/DB00824	Enprofylline
Compound::DB00825	DB00825	DrugBank	https://go.drugbank.com/drugs/DB00825	Menthol
Compound::DB00826	DB00826	DrugBank	https://go.drugbank.com/drugs/DB00826	Natamycin
Compound::DB00827	DB00827	DrugBank	https://go.drugbank.com/drugs/DB00827	Cinoxacin
Compound::DB00828	DB00828	DrugBank	https://go.drugbank.com/drugs/DB00828	Fosfomycin
Compound::DB00829	DB00829	DrugBank	https://go.drugbank.com/drugs/DB00829	Diazepam
Compound::DB00830	DB00830	DrugBank	https://go.drugbank.com/drugs/DB00830	Phenmetrazine
Compound::DB00831	DB00831	DrugBank	https://go.drugbank.com/drugs/DB00831	Trifluoperazine
Compound::DB00832	DB00832	DrugBank	https://go.drugbank.com/drugs/DB00832	Phensuximide
Compound::DB00833	DB00833	DrugBank	https://go.drugbank.com/drugs/DB00833	Cefaclor
Compound::DB00834	DB00834	DrugBank	https://go.drugbank.com/drugs/DB00834	Mifepristone
Compound::DB00835	DB00835	DrugBank	https://go.drugbank.com/drugs/DB00835	Brompheniramine
Compound::DB00836	DB00836	DrugBank	https://go.drugbank.com/drugs/DB00836	Loperamide
Compound::DB00837	DB00837	DrugBank	https://go.drugbank.com/drugs/DB00837	Progabide
Compound::DB00838	DB00838	DrugBank	https://go.drugbank.com/drugs/DB00838	Clocortolone
Compound::DB00839	DB00839	DrugBank	https://go.drugbank.com/drugs/DB00839	Tolazamide
Compound::DB00841	DB00841	DrugBank	https://go.drugbank.com/drugs/DB00841	Dobutamine
Compound::DB00842	DB00842	DrugBank	https://go.drugbank.com/drugs/DB00842	Oxazepam
Compound::DB00843	DB00843	DrugBank	https://go.drugbank.com/drugs/DB00843	Donepezil
Compound::DB00844	DB00844	DrugBank	https://go.drugbank.com/drugs/DB00844	Nalbuphine
Compound::DB00845	DB00845	DrugBank	https://go.drugbank.com/drugs/DB00845	Clofazimine
Compound::DB00846	DB00846	DrugBank	https://go.drugbank.com/drugs/DB00846	Flurandrenolide
Compound::DB00847	DB00847	DrugBank	https://go.drugbank.com/drugs/DB00847	Cysteamine
Compound::DB00849	DB00849	DrugBank	https://go.drugbank.com/drugs/DB00849	Methylphenobarbital
Compound::DB00850	DB00850	DrugBank	https://go.drugbank.com/drugs/DB00850	Perphenazine
Compound::DB00851	DB00851	DrugBank	https://go.drugbank.com/drugs/DB00851	Dacarbazine
Compound::DB00852	DB00852	DrugBank	https://go.drugbank.com/drugs/DB00852	Pseudoephedrine
Compound::DB00853	DB00853	DrugBank	https://go.drugbank.com/drugs/DB00853	Temozolomide
Compound::DB00854	DB00854	DrugBank	https://go.drugbank.com/drugs/DB00854	Levorphanol
Compound::DB00855	DB00855	DrugBank	https://go.drugbank.com/drugs/DB00855	Aminolevulinic Acid
Compound::DB00856	DB00856	DrugBank	https://go.drugbank.com/drugs/DB00856	Chlorphenesin
Compound::DB00857	DB00857	DrugBank	https://go.drugbank.com/drugs/DB00857	Terbinafine
Compound::DB00858	DB00858	DrugBank	https://go.drugbank.com/drugs/DB00858	Drostanolone
Compound::DB00859	DB00859	DrugBank	https://go.drugbank.com/drugs/DB00859	Penicillamine
Compound::DB00860	DB00860	DrugBank	https://go.drugbank.com/drugs/DB00860	Prednisolone
Compound::DB00861	DB00861	DrugBank	https://go.drugbank.com/drugs/DB00861	Diflunisal
Compound::DB00862	DB00862	DrugBank	https://go.drugbank.com/drugs/DB00862	Vardenafil
Compound::DB00863	DB00863	DrugBank	https://go.drugbank.com/drugs/DB00863	Ranitidine
Compound::DB00864	DB00864	DrugBank	https://go.drugbank.com/drugs/DB00864	Tacrolimus
Compound::DB00865	DB00865	DrugBank	https://go.drugbank.com/drugs/DB00865	Benzphetamine
Compound::DB00866	DB00866	DrugBank	https://go.drugbank.com/drugs/DB00866	Alprenolol
Compound::DB00867	DB00867	DrugBank	https://go.drugbank.com/drugs/DB00867	Ritodrine
Compound::DB00868	DB00868	DrugBank	https://go.drugbank.com/drugs/DB00868	Benzonatate
Compound::DB00869	DB00869	DrugBank	https://go.drugbank.com/drugs/DB00869	Dorzolamide
Compound::DB00870	DB00870	DrugBank	https://go.drugbank.com/drugs/DB00870	Suprofen
Compound::DB00871	DB00871	DrugBank	https://go.drugbank.com/drugs/DB00871	Terbutaline
Compound::DB00872	DB00872	DrugBank	https://go.drugbank.com/drugs/DB00872	Conivaptan
Compound::DB00873	DB00873	DrugBank	https://go.drugbank.com/drugs/DB00873	Loteprednol
Compound::DB00874	DB00874	DrugBank	https://go.drugbank.com/drugs/DB00874	Guaifenesin
Compound::DB00875	DB00875	DrugBank	https://go.drugbank.com/drugs/DB00875	Flupentixol
Compound::DB00876	DB00876	DrugBank	https://go.drugbank.com/drugs/DB00876	Eprosartan
Compound::DB00877	DB00877	DrugBank	https://go.drugbank.com/drugs/DB00877	Sirolimus
Compound::DB00878	DB00878	DrugBank	https://go.drugbank.com/drugs/DB00878	Chlorhexidine
Compound::DB00879	DB00879	DrugBank	https://go.drugbank.com/drugs/DB00879	Emtricitabine
Compound::DB00880	DB00880	DrugBank	https://go.drugbank.com/drugs/DB00880	Chlorothiazide
Compound::DB00881	DB00881	DrugBank	https://go.drugbank.com/drugs/DB00881	Quinapril
Compound::DB00882	DB00882	DrugBank	https://go.drugbank.com/drugs/DB00882	Clomifene
Compound::DB00883	DB00883	DrugBank	https://go.drugbank.com/drugs/DB00883	Isosorbide Dinitrate
Compound::DB00884	DB00884	DrugBank	https://go.drugbank.com/drugs/DB00884	Risedronate
Compound::DB00885	DB00885	DrugBank	https://go.drugbank.com/drugs/DB00885	Pemirolast
Compound::DB00887	DB00887	DrugBank	https://go.drugbank.com/drugs/DB00887	Bumetanide
Compound::DB00888	DB00888	DrugBank	https://go.drugbank.com/drugs/DB00888	Mechlorethamine
Compound::DB00889	DB00889	DrugBank	https://go.drugbank.com/drugs/DB00889	Granisetron
Compound::DB00890	DB00890	DrugBank	https://go.drugbank.com/drugs/DB00890	Dienestrol
Compound::DB00891	DB00891	DrugBank	https://go.drugbank.com/drugs/DB00891	Sulfapyridine
Compound::DB00892	DB00892	DrugBank	https://go.drugbank.com/drugs/DB00892	Oxybuprocaine
Compound::DB00894	DB00894	DrugBank	https://go.drugbank.com/drugs/DB00894	Testolactone
Compound::DB00895	DB00895	DrugBank	https://go.drugbank.com/drugs/DB00895	Benzylpenicilloyl Polylysine
Compound::DB00896	DB00896	DrugBank	https://go.drugbank.com/drugs/DB00896	Rimexolone
Compound::DB00897	DB00897	DrugBank	https://go.drugbank.com/drugs/DB00897	Triazolam
Compound::DB00898	DB00898	DrugBank	https://go.drugbank.com/drugs/DB00898	Ethanol
Compound::DB00899	DB00899	DrugBank	https://go.drugbank.com/drugs/DB00899	Remifentanil
Compound::DB00900	DB00900	DrugBank	https://go.drugbank.com/drugs/DB00900	Didanosine
Compound::DB00902	DB00902	DrugBank	https://go.drugbank.com/drugs/DB00902	Methdilazine
Compound::DB00903	DB00903	DrugBank	https://go.drugbank.com/drugs/DB00903	Ethacrynic Acid
Compound::DB00904	DB00904	DrugBank	https://go.drugbank.com/drugs/DB00904	Ondansetron
Compound::DB00905	DB00905	DrugBank	https://go.drugbank.com/drugs/DB00905	Bimatoprost
Compound::DB00906	DB00906	DrugBank	https://go.drugbank.com/drugs/DB00906	Tiagabine
Compound::DB00907	DB00907	DrugBank	https://go.drugbank.com/drugs/DB00907	Cocaine
Compound::DB00908	DB00908	DrugBank	https://go.drugbank.com/drugs/DB00908	Quinidine
Compound::DB00909	DB00909	DrugBank	https://go.drugbank.com/drugs/DB00909	Zonisamide
Compound::DB00910	DB00910	DrugBank	https://go.drugbank.com/drugs/DB00910	Paricalcitol
Compound::DB00911	DB00911	DrugBank	https://go.drugbank.com/drugs/DB00911	Tinidazole
Compound::DB00912	DB00912	DrugBank	https://go.drugbank.com/drugs/DB00912	Repaglinide
Compound::DB00913	DB00913	DrugBank	https://go.drugbank.com/drugs/DB00913	Anileridine
Compound::DB00914	DB00914	DrugBank	https://go.drugbank.com/drugs/DB00914	Phenformin
Compound::DB00915	DB00915	DrugBank	https://go.drugbank.com/drugs/DB00915	Amantadine
Compound::DB00916	DB00916	DrugBank	https://go.drugbank.com/drugs/DB00916	Metronidazole
Compound::DB00917	DB00917	DrugBank	https://go.drugbank.com/drugs/DB00917	Dinoprostone
Compound::DB00918	DB00918	DrugBank	https://go.drugbank.com/drugs/DB00918	Almotriptan
Compound::DB00919	DB00919	DrugBank	https://go.drugbank.com/drugs/DB00919	Spectinomycin
Compound::DB00920	DB00920	DrugBank	https://go.drugbank.com/drugs/DB00920	Ketotifen
Compound::DB00921	DB00921	DrugBank	https://go.drugbank.com/drugs/DB00921	Buprenorphine
Compound::DB00922	DB00922	DrugBank	https://go.drugbank.com/drugs/DB00922	Levosimendan
Compound::DB00923	DB00923	DrugBank	https://go.drugbank.com/drugs/DB00923	Ceforanide
Compound::DB00924	DB00924	DrugBank	https://go.drugbank.com/drugs/DB00924	Cyclobenzaprine
Compound::DB00925	DB00925	DrugBank	https://go.drugbank.com/drugs/DB00925	Phenoxybenzamine
Compound::DB00927	DB00927	DrugBank	https://go.drugbank.com/drugs/DB00927	Famotidine
Compound::DB00928	DB00928	DrugBank	https://go.drugbank.com/drugs/DB00928	Azacitidine
Compound::DB00929	DB00929	DrugBank	https://go.drugbank.com/drugs/DB00929	Misoprostol
Compound::DB00931	DB00931	DrugBank	https://go.drugbank.com/drugs/DB00931	Methacycline
Compound::DB00932	DB00932	DrugBank	https://go.drugbank.com/drugs/DB00932	Tipranavir
Compound::DB00933	DB00933	DrugBank	https://go.drugbank.com/drugs/DB00933	Mesoridazine
Compound::DB00934	DB00934	DrugBank	https://go.drugbank.com/drugs/DB00934	Maprotiline
Compound::DB00935	DB00935	DrugBank	https://go.drugbank.com/drugs/DB00935	Oxymetazoline
Compound::DB00936	DB00936	DrugBank	https://go.drugbank.com/drugs/DB00936	Salicylic Acid
Compound::DB00937	DB00937	DrugBank	https://go.drugbank.com/drugs/DB00937	Diethylpropion
Compound::DB00938	DB00938	DrugBank	https://go.drugbank.com/drugs/DB00938	Salmeterol
Compound::DB00939	DB00939	DrugBank	https://go.drugbank.com/drugs/DB00939	Meclofenamic Acid
Compound::DB00940	DB00940	DrugBank	https://go.drugbank.com/drugs/DB00940	Methantheline
Compound::DB00941	DB00941	DrugBank	https://go.drugbank.com/drugs/DB00941	Hexafluronium
Compound::DB00942	DB00942	DrugBank	https://go.drugbank.com/drugs/DB00942	Cycrimine
Compound::DB00943	DB00943	DrugBank	https://go.drugbank.com/drugs/DB00943	Zalcitabine
Compound::DB00944	DB00944	DrugBank	https://go.drugbank.com/drugs/DB00944	Demecarium
Compound::DB00945	DB00945	DrugBank	https://go.drugbank.com/drugs/DB00945	Acetylsalicylic Acid
Compound::DB00946	DB00946	DrugBank	https://go.drugbank.com/drugs/DB00946	Phenprocoumon
Compound::DB00947	DB00947	DrugBank	https://go.drugbank.com/drugs/DB00947	Fulvestrant
Compound::DB00948	DB00948	DrugBank	https://go.drugbank.com/drugs/DB00948	Mezlocillin
Compound::DB00949	DB00949	DrugBank	https://go.drugbank.com/drugs/DB00949	Felbamate
Compound::DB00950	DB00950	DrugBank	https://go.drugbank.com/drugs/DB00950	Fexofenadine
Compound::DB00951	DB00951	DrugBank	https://go.drugbank.com/drugs/DB00951	Isoniazid
Compound::DB00952	DB00952	DrugBank	https://go.drugbank.com/drugs/DB00952	Naratriptan
Compound::DB00953	DB00953	DrugBank	https://go.drugbank.com/drugs/DB00953	Rizatriptan
Compound::DB00954	DB00954	DrugBank	https://go.drugbank.com/drugs/DB00954	Dirithromycin
Compound::DB00955	DB00955	DrugBank	https://go.drugbank.com/drugs/DB00955	Netilmicin
Compound::DB00956	DB00956	DrugBank	https://go.drugbank.com/drugs/DB00956	Hydrocodone
Compound::DB00957	DB00957	DrugBank	https://go.drugbank.com/drugs/DB00957	Norgestimate
Compound::DB00958	DB00958	DrugBank	https://go.drugbank.com/drugs/DB00958	Carboplatin
Compound::DB00959	DB00959	DrugBank	https://go.drugbank.com/drugs/DB00959	Methylprednisolone
Compound::DB00960	DB00960	DrugBank	https://go.drugbank.com/drugs/DB00960	Pindolol
Compound::DB00961	DB00961	DrugBank	https://go.drugbank.com/drugs/DB00961	Mepivacaine
Compound::DB00962	DB00962	DrugBank	https://go.drugbank.com/drugs/DB00962	Zaleplon
Compound::DB00963	DB00963	DrugBank	https://go.drugbank.com/drugs/DB00963	Bromfenac
Compound::DB00964	DB00964	DrugBank	https://go.drugbank.com/drugs/DB00964	Apraclonidine
Compound::DB00966	DB00966	DrugBank	https://go.drugbank.com/drugs/DB00966	Telmisartan
Compound::DB00967	DB00967	DrugBank	https://go.drugbank.com/drugs/DB00967	Desloratadine
Compound::DB00968	DB00968	DrugBank	https://go.drugbank.com/drugs/DB00968	Methyldopa
Compound::DB00969	DB00969	DrugBank	https://go.drugbank.com/drugs/DB00969	Alosetron
Compound::DB00970	DB00970	DrugBank	https://go.drugbank.com/drugs/DB00970	Dactinomycin
Compound::DB00971	DB00971	DrugBank	https://go.drugbank.com/drugs/DB00971	Selenium Sulfide
Compound::DB00972	DB00972	DrugBank	https://go.drugbank.com/drugs/DB00972	Azelastine
Compound::DB00973	DB00973	DrugBank	https://go.drugbank.com/drugs/DB00973	Ezetimibe
Compound::DB00974	DB00974	DrugBank	https://go.drugbank.com/drugs/DB00974	Edetic Acid
Compound::DB00975	DB00975	DrugBank	https://go.drugbank.com/drugs/DB00975	Dipyridamole
Compound::DB00976	DB00976	DrugBank	https://go.drugbank.com/drugs/DB00976	Telithromycin
Compound::DB00977	DB00977	DrugBank	https://go.drugbank.com/drugs/DB00977	Ethinyl Estradiol
Compound::DB00978	DB00978	DrugBank	https://go.drugbank.com/drugs/DB00978	Lomefloxacin
Compound::DB00979	DB00979	DrugBank	https://go.drugbank.com/drugs/DB00979	Cyclopentolate
Compound::DB00980	DB00980	DrugBank	https://go.drugbank.com/drugs/DB00980	Ramelteon
Compound::DB00981	DB00981	DrugBank	https://go.drugbank.com/drugs/DB00981	Physostigmine
Compound::DB00982	DB00982	DrugBank	https://go.drugbank.com/drugs/DB00982	Isotretinoin
Compound::DB00983	DB00983	DrugBank	https://go.drugbank.com/drugs/DB00983	Formoterol
Compound::DB00984	DB00984	DrugBank	https://go.drugbank.com/drugs/DB00984	Nandrolone Phenpropionate
Compound::DB00985	DB00985	DrugBank	https://go.drugbank.com/drugs/DB00985	Dimenhydrinate
Compound::DB00986	DB00986	DrugBank	https://go.drugbank.com/drugs/DB00986	Glycopyrrolate
Compound::DB00987	DB00987	DrugBank	https://go.drugbank.com/drugs/DB00987	Cytarabine
Compound::DB00988	DB00988	DrugBank	https://go.drugbank.com/drugs/DB00988	Dopamine
Compound::DB00989	DB00989	DrugBank	https://go.drugbank.com/drugs/DB00989	Rivastigmine
Compound::DB00990	DB00990	DrugBank	https://go.drugbank.com/drugs/DB00990	Exemestane
Compound::DB00991	DB00991	DrugBank	https://go.drugbank.com/drugs/DB00991	Oxaprozin
Compound::DB00992	DB00992	DrugBank	https://go.drugbank.com/drugs/DB00992	Methyl Aminolevulinate
Compound::DB00993	DB00993	DrugBank	https://go.drugbank.com/drugs/DB00993	Azathioprine
Compound::DB00994	DB00994	DrugBank	https://go.drugbank.com/drugs/DB00994	Neomycin
Compound::DB00995	DB00995	DrugBank	https://go.drugbank.com/drugs/DB00995	Auranofin
Compound::DB00996	DB00996	DrugBank	https://go.drugbank.com/drugs/DB00996	Gabapentin
Compound::DB00997	DB00997	DrugBank	https://go.drugbank.com/drugs/DB00997	Doxorubicin
Compound::DB00998	DB00998	DrugBank	https://go.drugbank.com/drugs/DB00998	Frovatriptan
Compound::DB00999	DB00999	DrugBank	https://go.drugbank.com/drugs/DB00999	Hydrochlorothiazide
Compound::DB01000	DB01000	DrugBank	https://go.drugbank.com/drugs/DB01000	Cyclacillin
Compound::DB01001	DB01001	DrugBank	https://go.drugbank.com/drugs/DB01001	Salbutamol
Compound::DB01002	DB01002	DrugBank	https://go.drugbank.com/drugs/DB01002	Levobupivacaine
Compound::DB01003	DB01003	DrugBank	https://go.drugbank.com/drugs/DB01003	Cromoglicic Acid
Compound::DB01004	DB01004	DrugBank	https://go.drugbank.com/drugs/DB01004	Ganciclovir
Compound::DB01005	DB01005	DrugBank	https://go.drugbank.com/drugs/DB01005	Hydroxyurea
Compound::DB01006	DB01006	DrugBank	https://go.drugbank.com/drugs/DB01006	Letrozole
Compound::DB01007	DB01007	DrugBank	https://go.drugbank.com/drugs/DB01007	Tioconazole
Compound::DB01008	DB01008	DrugBank	https://go.drugbank.com/drugs/DB01008	Busulfan
Compound::DB01009	DB01009	DrugBank	https://go.drugbank.com/drugs/DB01009	Ketoprofen
Compound::DB01010	DB01010	DrugBank	https://go.drugbank.com/drugs/DB01010	Edrophonium
Compound::DB01011	DB01011	DrugBank	https://go.drugbank.com/drugs/DB01011	Metyrapone
Compound::DB01012	DB01012	DrugBank	https://go.drugbank.com/drugs/DB01012	Cinacalcet
Compound::DB01013	DB01013	DrugBank	https://go.drugbank.com/drugs/DB01013	Clobetasol Propionate
Compound::DB01014	DB01014	DrugBank	https://go.drugbank.com/drugs/DB01014	Balsalazide
Compound::DB01015	DB01015	DrugBank	https://go.drugbank.com/drugs/DB01015	Sulfamethoxazole
Compound::DB01016	DB01016	DrugBank	https://go.drugbank.com/drugs/DB01016	Glyburide
Compound::DB01017	DB01017	DrugBank	https://go.drugbank.com/drugs/DB01017	Minocycline
Compound::DB01018	DB01018	DrugBank	https://go.drugbank.com/drugs/DB01018	Guanfacine
Compound::DB01019	DB01019	DrugBank	https://go.drugbank.com/drugs/DB01019	Bethanechol
Compound::DB01020	DB01020	DrugBank	https://go.drugbank.com/drugs/DB01020	Isosorbide Mononitrate
Compound::DB01021	DB01021	DrugBank	https://go.drugbank.com/drugs/DB01021	Trichlormethiazide
Compound::DB01022	DB01022	DrugBank	https://go.drugbank.com/drugs/DB01022	Phylloquinone
Compound::DB01023	DB01023	DrugBank	https://go.drugbank.com/drugs/DB01023	Felodipine
Compound::DB01024	DB01024	DrugBank	https://go.drugbank.com/drugs/DB01024	Mycophenolic Acid
Compound::DB01025	DB01025	DrugBank	https://go.drugbank.com/drugs/DB01025	Amlexanox
Compound::DB01026	DB01026	DrugBank	https://go.drugbank.com/drugs/DB01026	Ketoconazole
Compound::DB01028	DB01028	DrugBank	https://go.drugbank.com/drugs/DB01028	Methoxyflurane
